scenario_id,collection,budget,graph,result_set_id,source_result_set_id,approach_id,approach_label,is_reference,seed,seed_count,generations,population_size,mutation_rate,reward,cost,runtime_seconds,is_valid,validation_notes,computed_reward,computed_cost,unique_visited_nodes,route_hops,reference_type,reference_reward,reward_ratio,is_winner
planar_weighted_small_budget100,planar_weighted_small,100,graph_008.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,501,100,,True,,501,100,8,16,optimum,501,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_008.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,501,100,0.5587977499235421,True,,501,100,8,16,optimum,501,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_009.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,448,100,,True,,448,100,8,16,optimum,448,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_009.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,448,100,0.5567197499331087,True,,448,100,8,16,optimum,448,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_010.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,393,100,,True,,393,100,8,16,optimum,393,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_010.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,393,100,0.5614184159785509,True,,393,100,8,16,optimum,393,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_011.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,441,100,,True,,441,100,8,16,optimum,441,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_011.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,441,100,0.5633583748713136,True,,441,100,8,16,optimum,441,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_012.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,288,100,,True,,288,100,8,16,optimum,288,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_012.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,288,100,0.5487229579593986,True,,288,100,8,16,optimum,288,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_013.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,534,100,,True,,534,100,8,16,optimum,534,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_013.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,534,100,0.5479905409738421,True,,534,100,8,16,optimum,534,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_014.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,382,100,,True,,382,100,8,16,optimum,382,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_014.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,382,100,0.545348959043622,True,,382,100,8,16,optimum,382,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_015.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,327,100,,True,,327,100,8,16,optimum,327,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_015.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,327,100,0.5466966670937836,True,,327,100,8,16,optimum,327,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_016.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,473,100,,True,,473,100,8,16,optimum,473,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_016.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,473,100,0.5439620420802385,True,,473,100,8,16,optimum,473,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_017.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,319,100,,True,,319,100,8,16,optimum,319,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_017.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,319,100,0.5466856248676777,True,,319,100,8,16,optimum,319,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_018.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,466,100,,True,,466,100,8,16,optimum,466,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_018.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,466,100,0.5518147500697523,True,,466,100,8,16,optimum,466,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_019.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,313,100,,True,,313,100,8,16,optimum,313,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_019.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,313,100,0.5651929578743875,True,,313,100,8,16,optimum,313,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_020.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,360,100,,True,,360,100,8,16,optimum,360,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_020.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,360,100,0.5746137080714107,True,,360,100,8,16,optimum,360,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_021.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,407,100,,True,,407,100,8,16,optimum,407,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_021.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,407,100,0.5637575830332935,True,,407,100,8,16,optimum,407,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_022.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,452,100,,True,,452,100,8,16,optimum,452,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_022.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,452,100,0.5740614170208573,True,,452,100,8,16,optimum,452,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_023.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,499,100,,True,,499,100,8,16,optimum,499,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_023.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,499,100,0.5834252920467407,True,,499,100,8,16,optimum,499,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_024.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,345,100,,True,,345,100,8,16,optimum,345,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_024.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,345,100,0.5559832500293851,True,,345,100,8,16,optimum,345,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_025.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,292,100,,True,,292,100,8,16,optimum,292,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_025.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,292,100,0.5550805828534067,True,,292,100,8,16,optimum,292,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_026.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,439,100,,True,,439,100,8,16,optimum,439,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_026.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,439,100,0.553213750012219,True,,439,100,8,16,optimum,439,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_027.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,285,100,,True,,285,100,8,16,optimum,285,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_027.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,285,100,0.5516379589680582,True,,285,100,8,16,optimum,285,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_028.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,432,100,,True,,432,100,8,16,optimum,432,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_028.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,432,100,0.561432542046532,True,,432,100,8,16,optimum,432,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_029.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,279,100,,True,,279,100,8,16,optimum,279,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_029.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,279,100,0.5625556660816073,True,,279,100,8,16,optimum,279,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_030.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,424,100,,True,,424,100,8,16,optimum,424,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_030.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,424,100,0.5589337078854442,True,,424,100,8,16,optimum,424,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_031.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,572,100,,True,,572,100,8,16,optimum,572,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_031.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,572,100,0.5574805419892073,True,,572,100,8,16,optimum,572,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_032.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,518,100,,True,,518,100,8,16,optimum,518,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_032.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,518,100,0.5532891668844968,True,,518,100,8,16,optimum,518,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_033.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,564,100,,True,,564,100,8,16,optimum,564,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_033.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,564,100,0.5656001251190901,True,,564,100,8,16,optimum,564,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_034.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,511,100,,True,,511,100,8,16,optimum,511,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_034.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,511,100,0.5607297499664128,True,,511,100,8,16,optimum,511,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_035.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,458,100,,True,,458,100,8,16,optimum,458,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_035.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,458,100,0.5700167501345277,True,,458,100,8,16,optimum,458,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_036.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,403,100,,True,,403,100,8,16,optimum,403,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_036.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,403,100,0.5833706660196185,True,,403,100,8,16,optimum,403,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_037.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,351,100,,True,,351,100,8,16,optimum,351,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_037.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,351,100,0.5824754999484867,True,,351,100,8,16,optimum,351,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_038.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,397,100,,True,,397,100,8,16,optimum,397,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_038.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,397,100,0.58665974996984,True,,397,100,8,16,optimum,397,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_039.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,344,100,,True,,344,100,8,16,optimum,344,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_039.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,344,100,0.5794190419837832,True,,344,100,8,16,optimum,344,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_040.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,290,100,,True,,290,100,8,16,optimum,290,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_040.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,290,100,0.57828558399342,True,,290,100,8,16,optimum,290,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_041.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,535,100,,True,,535,100,8,16,optimum,535,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_041.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,535,100,0.5846299170516431,True,,535,100,8,16,optimum,535,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_042.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,383,100,,True,,383,100,8,16,optimum,383,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_042.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,383,100,0.5848854160867631,True,,383,100,8,16,optimum,383,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_043.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,531,100,,True,,531,100,8,16,optimum,531,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_043.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,531,100,0.5887774170842022,True,,531,100,8,16,optimum,531,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_044.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,377,100,,True,,377,100,8,16,optimum,377,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_044.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,377,100,0.586796083021909,True,,377,100,8,16,optimum,377,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_045.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,423,100,,True,,423,100,8,16,optimum,423,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_045.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,423,100,0.5969245410524309,True,,423,100,8,16,optimum,423,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_046.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,469,100,,True,,469,100,8,16,optimum,469,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_046.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,469,100,0.5986048330087215,True,,469,100,8,16,optimum,469,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_047.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,415,100,,True,,415,100,8,16,optimum,415,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_047.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,415,100,0.6063623330555856,True,,415,100,8,16,optimum,415,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_048.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,361,100,,True,,361,100,8,16,optimum,361,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_048.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,361,100,0.5883516250178218,True,,361,100,8,16,optimum,361,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_049.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,310,100,,True,,310,100,8,16,optimum,310,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_049.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,310,100,0.5810147919692099,True,,310,100,8,16,optimum,310,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_050.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,356,100,,True,,356,100,8,16,optimum,356,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_050.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,356,100,0.59978804201819,True,,356,100,8,16,optimum,356,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_051.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,502,100,,True,,502,100,8,16,optimum,502,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_051.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,502,100,0.6511024578940123,True,,502,100,8,16,optimum,502,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_052.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,349,100,,True,,349,100,8,16,optimum,349,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_052.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,349,100,0.5879111669491976,True,,349,100,8,16,optimum,349,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_053.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,495,100,,True,,495,100,8,16,optimum,495,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_053.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,495,100,0.5769183749798685,True,,495,100,8,16,optimum,495,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_054.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,342,100,,True,,342,100,8,16,optimum,342,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_054.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,342,100,0.5887228338979185,True,,342,100,8,16,optimum,342,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_055.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,287,100,,True,,287,100,8,16,optimum,287,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_055.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,287,100,0.5950960000045598,True,,287,100,8,16,optimum,287,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_056.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,434,100,,True,,434,100,8,16,optimum,434,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_056.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,434,100,0.5962263748515397,True,,434,100,8,16,optimum,434,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_057.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,382,100,,True,,382,100,8,16,optimum,382,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_057.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,382,100,0.5938914169091731,True,,382,100,8,16,optimum,382,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_058.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,428,100,,True,,428,100,8,16,optimum,428,1.0,True
planar_weighted_small_budget100,planar_weighted_small,100,graph_058.txt,ga_best_of_3_planar_weighted_small_budget100,ga_planar_weighted_small_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,428,100,0.5851955418474972,True,,428,100,8,16,optimum,428,1.0,False
planar_weighted_small_budget100,planar_weighted_small,100,graph_059.txt,greedy_planar_weighted_small_b100,greedy_planar_weighted_small_b100,greedy,Greedy Baseline,False,,,,,,375,100,,True,,375,100,8,16,optimum,375,1.0,True
